family,zones,zone_size,obligation_pressure,seed,objects,nodes,method,success,cost,expansions,pruned_commitments,frontier_peak,gate_crossings,reason
zone_scaling,10,small,1,13,11,76,scp_no_heuristic,1.0,42.449999999999996,181.65408274785767,7.053344486078688,43.59697985948584,9,success
zone_scaling,10,small,1,13,11,76,deadend_aware_astar,1.0,42.449999999999996,245.18756849873472,4.090939801925638,66.20064349465838,9,success
zone_scaling,10,small,1,14,11,73,greedy_local,0.2667860203350109,11.02880992087327,242.15700411871913,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,14,11,73,relaxed_agenda,0.0,0.0,523.2101233461105,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,14,11,73,exact_lifted_astar,1.0,42.3,5099.052004885576,0.0,1121.7914410748267,9,success
zone_scaling,10,small,1,14,11,73,scp_cut_obligations,1.0,42.3,137.2020849154193,6.947528873280768,24.696375284775474,9,success
zone_scaling,10,small,1,14,11,73,scp_no_heuristic,1.0,42.3,192.40235264595407,6.947528873280768,46.176564635028974,9,success
zone_scaling,10,small,1,14,11,73,deadend_aware_astar,1.0,42.3,250.9141592746719,4.029566746502845,67.74682300416141,9,success
zone_scaling,10,small,1,15,11,73,greedy_local,0.292136181163571,11.540569081293523,266.84334505607836,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,15,11,73,relaxed_agenda,0.0,0.0,616.963822068618,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,15,11,73,exact_lifted_astar,1.0,42.3,4633.268974047743,0.0,1019.3191742905034,9,success
zone_scaling,10,small,1,15,11,73,scp_cut_obligations,1.0,42.3,134.403617998466,7.204131230047637,24.192651239723876,9,success
zone_scaling,10,small,1,15,11,73,scp_no_heuristic,1.0,42.3,175.99669857591408,7.204131230047637,42.23920765821938,9,success
zone_scaling,10,small,1,15,11,73,deadend_aware_astar,1.0,42.3,261.9489499348836,4.178396113427629,70.72621648241858,9,success
zone_scaling,10,small,1,16,10,68,greedy_local,0.32162391070328133,12.143716640371728,241.12249782654914,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,16,10,68,relaxed_agenda,0.0,0.0,580.5776763141973,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,16,10,68,exact_lifted_astar,1.0,40.9,4676.137563732425,0.0,1028.7502640211335,9,success
zone_scaling,10,small,1,16,10,68,scp_cut_obligations,1.0,40.9,127.5237316353596,7.155969966144075,22.954271694364728,9,success
zone_scaling,10,small,1,16,10,68,scp_no_heuristic,1.0,40.9,166.1126044943646,7.155969966144075,39.8670250786475,9,success
zone_scaling,10,small,1,16,10,68,deadend_aware_astar,1.0,40.9,260.4612092327105,4.150462580363563,70.32452649283184,9,success
zone_scaling,10,small,1,17,11,77,greedy_local,0.2833971377808575,12.278433051809394,274.8970346962179,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,17,11,77,relaxed_agenda,0.0,0.0,613.5183400624119,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,17,11,77,exact_lifted_astar,1.0,42.5,4774.526729974321,0.0,1050.3958805943505,9,success
zone_scaling,10,small,1,17,11,77,scp_cut_obligations,1.0,42.5,156.34613640157767,6.845517737376462,28.142304552283978,9,success
zone_scaling,10,small,1,17,11,77,scp_no_heuristic,1.0,42.5,191.95156909847202,6.845517737376462,46.06837658363328,9,success
zone_scaling,10,small,1,17,11,77,deadend_aware_astar,1.0,42.5,247.02911391321277,3.970400287678348,66.69786075656745,9,success
zone_scaling,10,small,1,18,10,77,greedy_local,0.29615218075394806,12.198802883538939,282.5244562902683,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,18,10,77,relaxed_agenda,0.0,0.0,546.8597933650814,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,18,10,77,exact_lifted_astar,1.0,41.35,4605.984034777919,0.0,1013.3164876511422,9,success
zone_scaling,10,small,1,18,10,77,scp_cut_obligations,1.0,41.35,152.84120319732907,7.349455653814445,27.51141657551923,9,success
zone_scaling,10,small,1,18,10,77,scp_no_heuristic,1.0,41.35,190.60545470039895,7.349455653814445,45.74530912809575,9,success
zone_scaling,10,small,1,18,10,77,deadend_aware_astar,1.0,41.35,254.8173004334847,4.262684279212378,68.80067111704086,9,success
zone_scaling,10,small,1,19,10,75,greedy_local,0.27333504726977614,11.147079394828184,233.06099713626364,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,19,10,75,relaxed_agenda,0.0,0.0,558.735117225535,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,19,10,75,exact_lifted_astar,1.0,41.25,4677.411164102197,0.0,1029.0304561024834,9,success
zone_scaling,10,small,1,19,10,75,scp_cut_obligations,1.0,41.25,141.17444191437343,7.428118835950407,25.411399544587216,9,success
zone_scaling,10,small,1,19,10,75,scp_no_heuristic,1.0,41.25,188.65525708859087,7.428118835950407,45.27726170126181,9,success
zone_scaling,10,small,1,19,10,75,deadend_aware_astar,1.0,41.25,224.70308778650195,4.308308924851236,60.66983370235553,9,success
zone_scaling,10,small,1,20,10,74,greedy_local,0.3088522642168561,12.905459438987936,255.20374336511628,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,20,10,74,relaxed_agenda,0.0,0.0,573.9806995057862,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,20,10,74,exact_lifted_astar,1.0,41.2,4393.711284420035,0.0,966.6164825724077,9,success
zone_scaling,10,small,1,20,10,74,scp_cut_obligations,1.0,41.2,138.15943821058698,6.536067984323462,24.868698877905658,9,success
zone_scaling,10,small,1,20,10,74,scp_no_heuristic,1.0,41.2,182.51424754364933,6.536067984323462,43.80341941047584,9,success
zone_scaling,10,small,1,20,10,74,deadend_aware_astar,1.0,41.2,224.2761874785442,3.7909194309076075,60.554570619206935,9,success
zone_scaling,10,small,1,21,11,69,greedy_local,0.31656800019725684,12.395814731141176,233.09444687537095,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,21,11,69,relaxed_agenda,0.0,0.0,500.368096889742,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,21,11,69,exact_lifted_astar,1.0,42.1,4923.297297099268,0.0,1083.1254053618388,9,success
zone_scaling,10,small,1,21,11,69,scp_cut_obligations,1.0,42.1,145.6739363017888,7.1457888224804424,26.221308534321984,9,success
zone_scaling,10,small,1,21,11,69,scp_no_heuristic,1.0,42.1,185.56846793253774,7.1457888224804424,44.53643230380906,9,success
zone_scaling,10,small,1,21,11,69,deadend_aware_astar,1.0,42.1,243.71594736042167,4.144557517038656,65.80330578731386,9,success
zone_scaling,10,small,1,22,11,74,greedy_local,0.3025606423920065,12.963570749475833,269.8277622385299,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,22,11,74,relaxed_agenda,0.0,0.0,542.9019655344958,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,22,11,74,exact_lifted_astar,1.0,42.35,5440.217654765223,0.0,1196.8478840483492,9,success
zone_scaling,10,small,1,22,11,74,scp_cut_obligations,1.0,42.35,149.58439631315898,7.475970219701283,26.925191336368616,9,success
zone_scaling,10,small,1,22,11,74,scp_no_heuristic,1.0,42.35,184.48801665213665,7.475970219701283,44.27712399651279,9,success
zone_scaling,10,small,1,22,11,74,deadend_aware_astar,1.0,42.35,266.3975987740068,4.336062727426744,71.92735166898184,9,success
zone_scaling,10,small,1,23,11,72,greedy_local,0.312070891003269,12.379291727177653,253.34038488833428,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,23,11,72,relaxed_agenda,0.0,0.0,545.1190152584868,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,23,11,72,exact_lifted_astar,1.0,42.25,5162.2654256388,0.0,1135.6983936405359,9,success
zone_scaling,10,small,1,23,11,72,scp_cut_obligations,1.0,42.25,148.87454946331292,7.2799418663863475,26.797418903396323,9,success
zone_scaling,10,small,1,23,11,72,scp_no_heuristic,1.0,42.25,175.32221885149423,7.2799418663863475,42.07733252435861,9,success
zone_scaling,10,small,1,23,11,72,deadend_aware_astar,1.0,42.25,263.6118204037396,4.2223662825040815,71.17519150900971,9,success
zone_scaling,10,small,1,24,11,69,greedy_local,0.2911990497812562,11.744669803813663,228.51327332268067,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,24,11,69,relaxed_agenda,0.0,0.0,594.8906341454045,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,24,11,69,exact_lifted_astar,1.0,42.1,4632.997530406688,0.0,1019.2594566894714,9,success
zone_scaling,10,small,1,24,11,69,scp_cut_obligations,1.0,42.1,130.14122056793875,6.5208849443638,23.42541970222897,9,success
zone_scaling,10,small,1,24,11,69,scp_no_heuristic,1.0,42.1,194.71224758239916,6.5208849443638,46.730939419775794,9,success
zone_scaling,10,small,1,24,11,69,deadend_aware_astar,1.0,42.1,235.5781963890332,3.782113267731004,63.606113025038965,9,success
zone_scaling,10,small,1,25,10,71,greedy_local,0.288453279775114,11.772522861879338,267.367368864922,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,25,10,71,relaxed_agenda,0.0,0.0,544.5262566547319,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,25,10,71,exact_lifted_astar,1.0,41.05,4806.872302550058,0.0,1057.5119065610127,9,success
zone_scaling,10,small,1,25,10,71,scp_cut_obligations,1.0,41.05,133.1379284547165,7.047585514995655,23.96482712184897,9,success
zone_scaling,10,small,1,25,10,71,scp_no_heuristic,1.0,41.05,178.4787009253412,7.047585514995655,42.83488822208189,9,success
zone_scaling,10,small,1,25,10,71,deadend_aware_astar,1.0,41.05,222.08291175682547,4.087599598697479,59.96238617434288,9,success
zone_scaling,10,small,1,26,11,75,greedy_local,0.2606344680002746,11.284995437228003,244.3547004665018,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,26,11,75,relaxed_agenda,0.0,0.0,573.8349114436854,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,26,11,75,exact_lifted_astar,1.0,42.4,4892.25950383219,0.0,1076.2970908430818,9,success
zone_scaling,10,small,1,26,11,75,scp_cut_obligations,1.0,42.4,147.88910928982924,6.581508371696721,26.620039672169263,9,success
zone_scaling,10,small,1,26,11,75,scp_no_heuristic,1.0,42.4,191.28340376158073,6.581508371696721,45.90801690277937,9,success
zone_scaling,10,small,1,26,11,75,deadend_aware_astar,1.0,42.4,268.1988641734258,3.8172748555840976,72.41369332682497,9,success
zone_scaling,10,small,1,27,10,75,greedy_local,0.31802449231926144,12.161014283151637,277.9188319340648,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,27,10,75,relaxed_agenda,0.0,0.0,596.0852070954702,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,27,10,75,exact_lifted_astar,1.0,41.25,4736.875565774203,0.0,1042.1126244703246,9,success
zone_scaling,10,small,1,27,10,75,scp_cut_obligations,1.0,41.25,137.8598736176563,6.608343664870757,24.814777251178132,9,success
zone_scaling,10,small,1,27,10,75,scp_no_heuristic,1.0,41.25,181.6541795819273,6.608343664870757,43.59700309966255,9,success
zone_scaling,10,small,1,27,10,75,deadend_aware_astar,1.0,41.25,258.619156130967,3.832839325625039,69.8271721553611,9,success
zone_scaling,10,small,1,28,11,74,greedy_local,0.3037213596809799,12.621739230461781,238.9161039180753,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,28,11,74,relaxed_agenda,0.0,0.0,549.7556288996172,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,28,11,74,exact_lifted_astar,1.0,42.35,5249.980538708927,0.0,1154.995718515964,9,success
zone_scaling,10,small,1,28,11,74,scp_cut_obligations,1.0,42.35,132.1543387076066,7.305375736290707,23.787780967369187,9,success
zone_scaling,10,small,1,28,11,74,scp_no_heuristic,1.0,42.35,192.69210826723557,7.305375736290707,46.246105984136534,9,success
zone_scaling,10,small,1,28,11,74,deadend_aware_astar,1.0,42.35,232.2757682106599,4.23711792704861,62.714457416878176,9,success
zone_scaling,10,small,1,29,11,74,greedy_local,0.2843361561166933,11.62581050720916,250.29666989717728,0.0,0.0,9,missed_commitment
zone_scaling,10,small,1,29,11,74,relaxed_agenda,0.0,0.0,523.8782714671366,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,small,1,29,11,74,exact_lifted_astar,1.0,42.35,5177.9476933288115,0.0,1139.1484925323387,9,success
zone_scaling,10,small,1,29,11,74,scp_cut_obligations,1.0,42.35,134.47359795232023,7.039627508583958,24.20524763141764,9,success
zone_scaling,10,small,1,29,11,74,scp_no_heuristic,1.0,42.35,180.76272333792534,7.039627508583958,43.38305360110208,9,success
zone_scaling,10,small,1,29,11,74,deadend_aware_astar,1.0,42.35,268.01333871082784,4.082983954978696,72.36360145192351,9,success
zone_scaling,10,medium,1,0,11,78,greedy_local,0.2520773869375997,10.114780587254819,263.7565942561899,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,0,11,78,relaxed_agenda,0.0,0.0,587.2300066715478,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,0,11,78,exact_lifted_astar,1.0,42.55,5954.289156934523,0.0,1309.943614525595,9,success
zone_scaling,10,medium,1,0,11,78,scp_cut_obligations,1.0,42.55,175.89971931783538,6.854015202458937,31.661949477210367,9,success
zone_scaling,10,medium,1,0,11,78,scp_no_heuristic,1.0,42.55,204.5994602264849,6.854015202458937,49.103870454356375,9,success
zone_scaling,10,medium,1,0,11,78,deadend_aware_astar,1.0,42.55,292.0240588256237,3.9753288174261834,78.8464958829184,9,success
zone_scaling,10,medium,1,1,10,71,greedy_local,0.26126521649819245,10.211334153964511,239.98006390864052,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,1,10,71,relaxed_agenda,0.0,0.0,510.18554279088585,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,1,10,71,exact_lifted_astar,1.0,41.05,4960.930054952925,0.0,1091.4046120896435,9,success
zone_scaling,10,medium,1,1,10,71,scp_cut_obligations,1.0,41.05,153.50851708189796,7.005552496009563,27.631533074741633,9,success
zone_scaling,10,medium,1,1,10,71,scp_no_heuristic,1.0,41.05,201.8852416463469,7.005552496009563,48.452457995123254,9,success
zone_scaling,10,medium,1,1,10,71,deadend_aware_astar,1.0,41.05,281.4315820631258,4.063220447685547,75.98652715704397,9,success
zone_scaling,10,medium,1,2,11,76,greedy_local,0.30749243653718394,12.788713966558845,279.66331102965637,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,2,11,76,relaxed_agenda,0.0,0.0,549.6937438772004,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,2,11,76,exact_lifted_astar,1.0,42.449999999999996,5927.748079961743,0.0,1304.1045775915836,9,success
zone_scaling,10,medium,1,2,11,76,scp_cut_obligations,1.0,42.449999999999996,159.17221012277741,7.214505398700198,28.650997822099935,9,success
zone_scaling,10,medium,1,2,11,76,scp_no_heuristic,1.0,42.449999999999996,214.0383280223275,7.214505398700198,51.3691987253586,9,success
zone_scaling,10,medium,1,2,11,76,deadend_aware_astar,1.0,42.449999999999996,285.37754515777743,4.184413131246115,77.05193719259991,9,success
zone_scaling,10,medium,1,3,10,79,greedy_local,0.25061091001260005,10.552920955200864,260.91299825005166,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,3,10,79,relaxed_agenda,0.0,0.0,555.9150440637602,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,3,10,79,exact_lifted_astar,1.0,41.45,6154.047884525773,0.0,1353.89053459567,9,success
zone_scaling,10,medium,1,3,10,79,scp_cut_obligations,1.0,41.45,161.00251458487523,6.652852524675264,28.98045262527754,9,success
zone_scaling,10,medium,1,3,10,79,scp_no_heuristic,1.0,41.45,215.22687461261847,6.652852524675264,51.65444990702843,9,success
zone_scaling,10,medium,1,3,10,79,deadend_aware_astar,1.0,41.45,314.556070653596,3.858654464311653,84.93013907647092,9,success
zone_scaling,10,medium,1,4,10,73,greedy_local,0.25426198937225863,10.246445415804343,235.48619120007842,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,4,10,73,relaxed_agenda,0.0,0.0,568.5281863959104,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,4,10,73,exact_lifted_astar,1.0,41.15,5118.688906371278,0.0,1126.1115594016812,9,success
zone_scaling,10,medium,1,4,10,73,scp_cut_obligations,1.0,41.15,174.54824963653405,6.6572352178421195,31.418684934576127,9,success
zone_scaling,10,medium,1,4,10,73,scp_no_heuristic,1.0,41.15,200.2810958020886,6.6572352178421195,48.06746299250126,9,success
zone_scaling,10,medium,1,4,10,73,deadend_aware_astar,1.0,41.15,267.1645550955862,3.861196426348429,72.13442987580828,9,success
zone_scaling,10,medium,1,5,10,78,greedy_local,0.2588017632174558,10.965301019278238,243.07632241582445,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,5,10,78,relaxed_agenda,0.0,0.0,588.744966346729,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,5,10,78,exact_lifted_astar,1.0,41.4,5396.336247830857,0.0,1187.1939745227885,9,success
zone_scaling,10,medium,1,5,10,78,scp_cut_obligations,1.0,41.4,150.18391049337268,6.637259532237136,27.03310388880708,9,success
zone_scaling,10,medium,1,5,10,78,scp_no_heuristic,1.0,41.4,228.56039049904143,6.637259532237136,54.85449371976994,9,success
zone_scaling,10,medium,1,5,10,78,deadend_aware_astar,1.0,41.4,304.09226550995095,3.849610528697539,82.10491168768677,9,success
zone_scaling,10,medium,1,6,10,73,greedy_local,0.26930012774674944,11.03364299006479,261.76564486298815,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,6,10,73,relaxed_agenda,0.0,0.0,551.6544426319915,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,6,10,73,exact_lifted_astar,1.0,41.15,5878.803070655623,0.0,1293.336675544237,9,success
zone_scaling,10,medium,1,6,10,73,scp_cut_obligations,1.0,41.15,160.12733326301327,6.764944137515295,28.822919987342388,9,success
zone_scaling,10,medium,1,6,10,73,scp_no_heuristic,1.0,41.15,212.60471563896374,6.764944137515295,51.025131753351296,9,success
zone_scaling,10,medium,1,6,10,73,deadend_aware_astar,1.0,41.15,281.5021180293086,3.923667599758871,76.00557186791332,9,success
zone_scaling,10,medium,1,7,11,72,greedy_local,0.2701661755626133,11.466235860284444,268.45748775804356,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,7,11,72,relaxed_agenda,0.0,0.0,566.3638367220788,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,7,11,72,exact_lifted_astar,1.0,42.25,6293.124303466462,0.0,1384.4873467626217,9,success
zone_scaling,10,medium,1,7,11,72,scp_cut_obligations,1.0,42.25,160.6732866255462,7.040436422201365,28.921191592598316,9,success
zone_scaling,10,medium,1,7,11,72,scp_no_heuristic,1.0,42.25,217.63763059225053,7.040436422201365,52.23303134214012,9,success
zone_scaling,10,medium,1,7,11,72,deadend_aware_astar,1.0,42.25,274.97772285639047,4.083453124876791,74.24398517122543,9,success
zone_scaling,10,medium,1,8,10,72,greedy_local,0.29951402061527793,12.403239803828372,255.15008215907037,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,8,10,72,relaxed_agenda,0.0,0.0,601.4101620398791,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,8,10,72,exact_lifted_astar,1.0,41.1,5488.809727387978,0.0,1207.538140025355,9,success
zone_scaling,10,medium,1,8,10,72,scp_cut_obligations,1.0,41.1,148.20804350650485,6.483013220492666,26.677447831170873,9,success
zone_scaling,10,medium,1,8,10,72,scp_no_heuristic,1.0,41.1,200.1916777466296,6.483013220492666,48.0460026591911,9,success
zone_scaling,10,medium,1,8,10,72,deadend_aware_astar,1.0,41.1,288.476558841487,3.7601476678857457,77.8886708872015,9,success
zone_scaling,10,medium,1,9,10,73,greedy_local,0.29913927201354323,12.369242877671407,248.4475259843213,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,9,10,73,relaxed_agenda,0.0,0.0,564.8086506731661,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,9,10,73,exact_lifted_astar,1.0,41.15,5539.441008127136,0.0,1218.67702178797,9,success
zone_scaling,10,medium,1,9,10,73,scp_cut_obligations,1.0,41.15,175.3453398275232,7.184659886244799,31.562161168954173,9,success
zone_scaling,10,medium,1,9,10,73,scp_no_heuristic,1.0,41.15,208.0144552611981,7.184659886244799,49.92346926268754,9,success
zone_scaling,10,medium,1,9,10,73,deadend_aware_astar,1.0,41.15,273.8967014744237,4.1671027340219835,73.95210939809441,9,success
zone_scaling,10,medium,1,10,11,70,greedy_local,0.27475180511680686,11.570855141395695,263.0614852786867,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,10,11,70,relaxed_agenda,0.0,0.0,515.5329213614791,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,10,11,70,exact_lifted_astar,1.0,42.15,5960.010518523121,0.0,1311.2023140750866,9,success
zone_scaling,10,medium,1,10,11,70,scp_cut_obligations,1.0,42.15,167.91040749846704,6.717199692568057,30.223873349724066,9,success
zone_scaling,10,medium,1,10,11,70,scp_no_heuristic,1.0,42.15,220.03180464206463,6.717199692568057,52.80763311409551,9,success
zone_scaling,10,medium,1,10,11,70,deadend_aware_astar,1.0,42.15,275.7583706795767,3.895975821689473,74.45476008348571,9,success
zone_scaling,10,medium,1,11,10,71,greedy_local,0.32955698091657526,12.589031957823297,227.6459047973034,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,11,10,71,relaxed_agenda,0.0,0.0,535.0528586054418,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,11,10,71,exact_lifted_astar,1.0,41.05,5299.478256653543,0.0,1165.8852164637794,9,success
zone_scaling,10,medium,1,11,10,71,scp_cut_obligations,1.0,41.05,179.04727723883664,6.586184286295845,32.228509902990595,9,success
zone_scaling,10,medium,1,11,10,71,scp_no_heuristic,1.0,41.05,223.61608958865017,6.586184286295845,53.667861501276036,9,success
zone_scaling,10,medium,1,11,10,71,deadend_aware_astar,1.0,41.05,273.8921580399432,3.81998688605159,73.95088267078467,9,success
zone_scaling,10,medium,1,12,10,74,greedy_local,0.3028707687916832,12.595544995719626,238.8852425652816,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,12,10,74,relaxed_agenda,0.0,0.0,548.7504751788434,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,12,10,74,exact_lifted_astar,1.0,41.2,5805.547800025657,0.0,1277.2205160056446,9,success
zone_scaling,10,medium,1,12,10,74,scp_cut_obligations,1.0,41.2,153.88830188892354,6.961010443675802,27.699894340006235,9,success
zone_scaling,10,medium,1,12,10,74,scp_no_heuristic,1.0,41.2,204.55825718355848,6.961010443675802,49.09398172405403,9,success
zone_scaling,10,medium,1,12,10,74,deadend_aware_astar,1.0,41.2,263.7848265844536,4.037386057331965,71.22190317780247,9,success
zone_scaling,10,medium,1,13,11,76,greedy_local,0.3089593823744709,12.508266782242137,290.2893160571801,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,13,11,76,relaxed_agenda,0.0,0.0,546.9270546862941,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,13,11,76,exact_lifted_astar,1.0,42.449999999999996,5658.15586258215,0.0,1244.794289768073,9,success
zone_scaling,10,medium,1,13,11,76,scp_cut_obligations,1.0,42.449999999999996,157.969777172397,7.201680795758556,28.43455989103146,9,success
zone_scaling,10,medium,1,13,11,76,scp_no_heuristic,1.0,42.449999999999996,206.15483536584216,7.201680795758556,49.47716048780212,9,success
zone_scaling,10,medium,1,13,11,76,deadend_aware_astar,1.0,42.449999999999996,310.2411737706815,4.176974861539962,83.765116918084,9,success
zone_scaling,10,medium,1,14,11,78,greedy_local,0.2644011461328914,11.410502077738279,275.28225256944717,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,14,11,78,relaxed_agenda,0.0,0.0,548.1190758092323,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,14,11,78,exact_lifted_astar,1.0,42.55,6252.827843181821,0.0,1375.6221255000005,9,success
zone_scaling,10,medium,1,14,11,78,scp_cut_obligations,1.0,42.55,156.80120730545624,6.500067811685739,28.224217314982123,9,success
zone_scaling,10,medium,1,14,11,78,scp_no_heuristic,1.0,42.55,205.2081393607946,6.500067811685739,49.2499534465907,9,success
zone_scaling,10,medium,1,14,11,78,deadend_aware_astar,1.0,42.55,287.8636224734594,3.770039330777728,77.72317806783404,9,success
zone_scaling,10,medium,1,15,10,74,greedy_local,0.32668509126690815,13.611119761233688,231.02568003313547,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,15,10,74,relaxed_agenda,0.0,0.0,604.3074178949538,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,15,10,74,exact_lifted_astar,1.0,41.2,5479.368231947592,0.0,1205.4610110284702,9,success
zone_scaling,10,medium,1,15,10,74,scp_cut_obligations,1.0,41.2,167.72319726417905,7.092004182353648,30.190175507552226,9,success
zone_scaling,10,medium,1,15,10,74,scp_no_heuristic,1.0,41.2,214.04701730305297,7.092004182353648,51.37128415273271,9,success
zone_scaling,10,medium,1,15,10,74,deadend_aware_astar,1.0,41.2,287.6967236911538,4.113362425765115,77.67811539661153,9,success
zone_scaling,10,medium,1,16,10,71,greedy_local,0.2840661889637867,11.202235577915658,231.6199108586205,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,16,10,71,relaxed_agenda,0.0,0.0,540.9091701377836,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,16,10,71,exact_lifted_astar,1.0,41.05,5438.001945443741,0.0,1196.360427997623,9,success
zone_scaling,10,medium,1,16,10,71,scp_cut_obligations,1.0,41.05,154.59554362674908,7.1383143512904255,27.827197852814834,9,success
zone_scaling,10,medium,1,16,10,71,scp_no_heuristic,1.0,41.05,215.60009609287476,7.1383143512904255,51.74402306228994,9,success
zone_scaling,10,medium,1,16,10,71,deadend_aware_astar,1.0,41.05,279.4606764305327,4.140222323748446,75.45438263624384,9,success
zone_scaling,10,medium,1,17,11,71,greedy_local,0.2564609979671943,10.699629322743975,230.620729724131,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,17,11,71,relaxed_agenda,0.0,0.0,608.2107067102368,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,17,11,71,exact_lifted_astar,1.0,42.199999999999996,5397.126263131214,0.0,1187.367777888867,9,success
zone_scaling,10,medium,1,17,11,71,scp_cut_obligations,1.0,42.199999999999996,162.92129962753907,7.166912285226131,29.325833932957032,9,success
zone_scaling,10,medium,1,17,11,71,scp_no_heuristic,1.0,42.199999999999996,227.91234295781737,7.166912285226131,54.698962309876165,9,success
zone_scaling,10,medium,1,17,11,71,deadend_aware_astar,1.0,42.199999999999996,262.91041012548027,4.156809125431155,70.98581073387967,9,success
zone_scaling,10,medium,1,18,11,75,greedy_local,0.30355375497461645,11.944938140088151,271.90061430990687,0.0,0.0,9,missed_commitment
zone_scaling,10,medium,1,18,11,75,relaxed_agenda,0.0,0.0,548.2257709543393,0.0,0.0,9,relaxed_reverse_failure
zone_scaling,10,medium,1,18,11,75,exact_lifted_astar,1.0,42.4,6179.732925746372,0.0,1359.5412436642018,9,success
zone_scaling,10,medium,1,18,11,75,scp_cut_obligations,1.0,42.4,174.7475279125792,7.321164516167904,31.454555024264252,9,success
zone_scaling,10,medium,1,18,11,75,scp_no_heuristic,1.0,42.4,210.23603817030326,7.321164516167904,50.45664916087278,9,success
