openalex_id,doi,title,year,authors,venue,cited_by_count,concepts,url,query_source,raw_query_rank,rank_score,importance_tier,hostile_prior_flag,problem_claimed,actual_mechanism_introduced,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open,abstract,bib_key_hint
https://openalex.org/W2400148300,,Exploratory study of a robot approaching a person in the context of handing over an object,2012,Kheng Lee Koay; Emrah Akin Sisbot; Dag Sverre Syrdal; Michael L. Walters; Kerstin Dautenhahn; Rachid Alami,,106,Robot; Human–robot interaction; Human–computer interaction; Personal robot; Context (archaeology); Computer science; Artificial intelligence; Social robot,https://openalex.org/W2400148300,integrated task and motion planning robotics manipulation,352,9.869,extra_cache,no,This is a three page extended abstract for review and consideration for submitting a full paper.,heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","This is a three page extended abstract for review and consideration for submitting a full paper. Research for this study was conducted under the EU Integrated Project COGNIRON [COGNIRON, 2006], which",koay2012exploratory
https://openalex.org/W1977009938,https://doi.org/10.3819/ccbr.2012.70001,How to Navigate without Maps: The Power of Taxon-like Navigation in Ants,2012,Ken Cheng,Comparative Cognition & Behavior Reviews,47,Taxon; Comparative cognition; Animal behavior; Communication; Evolutionary biology; Biology; Ecology; Geography,https://openalex.org/W1977009938,robot task and motion planning manipulation navigation,984,9.803,extra_cache,no,"Rodents are said to have two different navigational systems, a map-like locale system and a route-based taxon system consisting of sensorimotor routines such as beaconing and turns at appropriate stimulus conditions (motor routines).",heuristic graph/search procedure,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Rodents are said to have two different navigational systems, a map-like locale system and a route-based taxon system consisting of sensorimotor routines such as beaconing and turns at appropriate stimulus conditions (motor routines). Ants on the other hand are not known for map-like navigation, and seem to get by with a repertoire of taxon-like strategies. I review how this repertoire serves ants in making up for the lack of a locale system. Path integration -keeping track of the straight-line distance and direction from the starting point -operates continuously in the background, and can be called upon as necessary, or relied on in habitats in which no useful visual cues are available. Crucial to the power of a taxon-like repertoire is using the full panoramic visual context, both to guide the operation of strategies (context-modulated servomechanisms) and to guide navigation directly. The entire repertoire is backed up by systematic search strategies. I end with some reflections on the power of taxon-like strategies.",cheng2012how
https://openalex.org/W4378807214,https://doi.org/10.1145/3597623,"Virtual, Augmented, and Mixed Reality for Human-robot Interaction: A Survey and Virtual Design Element Taxonomy",2023,Michael Walker; Thao Phung; Tathagata﻿ Chakraborti; Tom Williams; Daniel Szafır,ACM Transactions on Human-Robot Interaction,102,Terminology; Mixed reality; Human–computer interaction; Computer science; Taxonomy (biology); Virtual reality; Set (abstract data type); Augmented reality,https://openalex.org/W4378807214,robot task and motion planning manipulation navigation,552,9.797,extra_cache,no,"Virtual, Augmented, and Mixed Reality for Human-Robot Interaction (VAM-HRI) has been gaining considerable attention in HRI research in recent years.",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Virtual, Augmented, and Mixed Reality for Human-Robot Interaction (VAM-HRI) has been gaining considerable attention in HRI research in recent years. However, the HRI community lacks a set of shared terminology and framework for characterizing aspects of mixed reality interfaces, presenting serious problems for future research. Therefore, it is important to have a common set of terms and concepts that can be used to precisely describe and organize the diverse array of work being done within the field. In this article, we present a novel taxonomic framework for different types of VAM-HRI interfaces, composed of four main categories of virtual design elements (VDEs). We present and justify our taxonomy and explain how its elements have been developed over the past 30 years as well as the current directions VAM-HRI is headed in the coming decade.",walker2023virtual
https://openalex.org/W4312893751,https://doi.org/10.1109/access.2022.3215162,A Survey on Snake Robot Locomotion,2022,G. Seeja; Arockia Selvakumar Arockia Doss; V. Berlin Hency,IEEE Access,30,Adaptability; Robot; Computer science; Terrain; Robot locomotion; Field (mathematics); Kinematics; Human–computer interaction,https://openalex.org/W4312893751,robot task and motion planning manipulation navigation,947,9.773,extra_cache,no,Snake robots have been a topic of discussion among researchers for decades.,heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Snake robots have been a topic of discussion among researchers for decades. They are potentially strong enough to bring substantial contributions to the fields which are unsafe/ narrow/ dirty/ hard reachable to human operators, such as inspections, rescue missions, firefighting, etc. Though the inventions of the wheel and legged mechanisms are amazing, they often fail when coming to these scenarios. Terrain adaptability is the vital essence of locomotion over constrained surfaces in biological snakes. But how this natural adaptability is accomplished in snake-like robots? Therefore, this paper focuses a study on factors behind the recreation of a physical snake, like the kinematics and dynamics modelling, mechanical design, and locomotion control approaches from existing literature. With their feature comparison, the simulators available for verifying the mathematical model and the feasibility of the mechanical design are also made for researchers new to the field.",seeja2022a
https://openalex.org/W4292879273,https://doi.org/10.3389/fpubh.2022.948303,Application of 5G network combined with AI robots in personalized nursing in China: A literature review,2022,Caixia Guo; Hong Li,Frontiers in Public Health,41,Cloud computing; Computer science; Telemedicine; Service (business); Personalization; Robot; Health care; Field (mathematics),https://openalex.org/W4292879273,robot task and motion planning manipulation navigation,1114,9.743,extra_cache,no,The medical and healthcare industry is currently developing into digitization.,planning representation or algorithm for robot action selection,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","The medical and healthcare industry is currently developing into digitization. Attributed to the rapid development of advanced technologies such as the 5G network, cloud computing, artificial intelligence (AI), and big data, and their wide applications in the medical industry, the medical model is shifting into an intelligent one. By combining the 5G network with cloud healthcare platforms and AI, nursing robots can effectively improve the overall medical efficacy. Meanwhile, patients can enjoy personalized medical services, the supply and the sharing of medical and healthcare services are promoted, and the digital transformation of the healthcare industry is accelerated. In this paper, the application and practice of 5G network technology in the medical industry are introduced, including telecare, 5G first-aid remote medical service, and remote robot applications. Also, by combining application characteristics of AI and development requirements of smart healthcare, the overall planning, intelligence, and personalization of the 5G network in the medical industry, as well as opportunities and challenges of its application in the field of nursing are discussed. This paper provides references to the development and application of 5G network technology in the field of medical service.",guo2022application
https://openalex.org/W4315782954,https://doi.org/10.1016/j.procs.2022.12.389,Human Robot Collaboration in Industry 4.0: a literature review,2023,Alessio Baratta; Antonio Cimino; Maria Grazia Gnoni; Francesco Longo,Procedia Computer Science,84,Industrial Revolution; Computer science; Context (archaeology); Industry 4.0; Work (physics); Order (exchange); Technological revolution; Data science,https://openalex.org/W4315782954,robot task and motion planning manipulation navigation,500,9.709,extra_cache,no,Technological developments through the fourth industrial revolution (Industry 4.0) jointly with the global COVID-19 pandemic have brought about a change in life and work of almost all existing professionals.,heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Technological developments through the fourth industrial revolution (Industry 4.0) jointly with the global COVID-19 pandemic have brought about a change in life and work of almost all existing professionals. Some researchers argue how the fifth industrial revolution will approach the fourth much sooner than all previous industrial revolutions. In fact, several sources start talking about the fifth industrial revolution, although the paradigms that will define its context and areas of development are still unclear. This research study focuses on one of the foundational aspects of the fourth industrial revolution and which already has the basis for being projected into the fifth industrial revolution and thus the possibility to be taken to the next level: Human-Robot Collaboration. A state-of-the-art study and a bibliometric analysis have been carried out in order to identify research trends related to this paradigm. In addition, the authors present a definition of HRC trying to describe its main characteristics and the key aspects that identify it. In the second part of the paper, a summary of the main research trends is presented, reporting some significant case studies.",baratta2023human
https://openalex.org/W2944752863,https://doi.org/10.3390/app9091873,Spatial Analysis of Navigation in Virtual Geographic Environments,2019,Pavel Ugwitz; Vojtěch Juřík; Lukáš Heřman; Zdeněk Stachoň; Petr Kubíček; Čeněk Šašinka,Applied Sciences,30,Scope (computer science); Human–computer interaction; Cognition; Computer science; Object (grammar); Exploratory research; Spatial cognition; Virtual reality,https://openalex.org/W2944752863,robot task and motion planning manipulation navigation,932,9.703,extra_cache,no,Human performance and navigation activity in virtual environments can be measured and assessed with the aim to draw specific conclusions about human cognition.,heuristic graph/search procedure,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Human performance and navigation activity in virtual environments can be measured and assessed with the aim to draw specific conclusions about human cognition. This paper presents an original virtual geographic environment (VGE) designed and used for this purpose. The presented research is rooted in an interdisciplinary approach combining knowledge and principles from the fields of psychology, cartography, and information technologies. The VGE was embedded with user logging functionality to provide a basis from which conclusions about human cognitive processes in a VGE could be drawn. The scope of this solution is introduced, described, and discussed under a behavioral measurement framework. An exploratory research design was adopted to demonstrate the environment’s utility in proof-of-concept user testing. Twenty participants were observed in interactive, semi-interactive and non-interactive tasks, their performance and individual differences were analyzed. The behavioral measurements were supplemented by Object-Spatial Imagery and a Verbal Questionnaire to determine the participants’ cognitive styles. In this sample, significant differences in exploration strategies between men and women were detected. Differences between experienced and non-experienced users were also found in their ability to identify spatial relations in virtual scenes. Finally, areas for future research areas and development were pinpointed.",ugwitz2019spatial
https://openalex.org/W3157533866,https://doi.org/10.1109/access.2021.3077186,Cosserat Rod-Based Dynamic Modeling of Tendon-Driven Continuum Robots: A Tutorial,2021,Farrokh Janabi‐Sharifi; Amir Jalali; Ian D. Walker,IEEE Access,89,Robot; Computer science; MATLAB; Simulation; Control engineering; Artificial intelligence; Engineering; Operating system,https://openalex.org/W3157533866,robot task and motion planning manipulation navigation,503,9.694,extra_cache,no,This article provides a tutorial on the dynamic modeling of continuum robots.,planning representation or algorithm for robot action selection,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","This article provides a tutorial on the dynamic modeling of continuum robots. Continuum robots (CRs) have gained popularity in recent years due to their flexible backbone structure. Modeling and control of CRs motivate accurate and efficient dynamic models. Such models will enable simulation of dynamic behavior, improved structural design, and the development of dynamics-based control systems for CRs. As a unified underlying approach, the Cosserat rod-based modeling of tendon-driven CRs is used as the basis of the modeling techniques discussed in this paper. In addition to conventional continuum robot assemblies, new and emerging assemblies such as tendon-bent concentric tube and co-operative robots are also considered. The governing equations of motion for conventional CRs are first summarized and then extended for other tendon-driven CRs. This tutorial also contributes to developing a MATLAB code package for simulation of the dynamic response of these robots. The presented method and codes provide a useful and compact resource for readers and can be used for further development of tendon-driven continuum robots.",janabisharifi2021cosserat
https://openalex.org/W3160155069,https://doi.org/10.1145/3411764.3445193,How to Evaluate Object Selection and Manipulation in VR? Guidelines from 20 Years of Studies,2021,Joanna Bergström; Tor-Salve Dalsgaard; Jason Alexander; Kasper Hornbæk,,108,Selection (genetic algorithm); Computer science; Replicate; Checklist; Object (grammar); Data science; Human–computer interaction; Management science,https://openalex.org/W3160155069,robot task and motion planning manipulation navigation,647,9.597,extra_cache,no,The VR community has introduced many object selection and manipulation techniques during the past two decades.,heuristic graph/search procedure,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","The VR community has introduced many object selection and manipulation techniques during the past two decades. Typically, they are empirically studied to establish their benefits over the state-of-the-art. However, the literature contains few guidelines on how to conduct such studies; standards developed for evaluating 2D interaction often do not apply. This lack of guidelines makes it hard to compare techniques across studies, to report evaluations consistently, and therefore to accumulate or replicate findings. To build such guidelines, we review 20 years of studies on VR object selection and manipulation. Based on the review, we propose recommendations for designing studies and a checklist for reporting them. We also identify research directions for improving evaluation methods and offer ideas for how to make studies more ecologically valid and rigorous.",bergstrm2021how
https://openalex.org/W3116138474,https://doi.org/10.3390/act9040142,Recent Advances in Design and Actuation of Continuum Robots for Medical Applications,2020,Yong Zhong; Luohua Hu; Yinsheng Xu,Actuators,85,Robot; Traverse; Computer science; Systems engineering; Engineering; Control engineering; Mechanical engineering; Artificial intelligence,https://openalex.org/W3116138474,robot task and motion planning manipulation navigation,530,9.561,extra_cache,no,Traditional rigid robot application in the medical field is limited due to the limited degrees of freedom caused by their material and structure.,heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Traditional rigid robot application in the medical field is limited due to the limited degrees of freedom caused by their material and structure. Inspired by trunk, tentacles, and snakes, continuum robot (CR) could traverse confined space, manipulate objects in complex environment, and conform to curvilinear paths in space. The continuum robot has broad prospect in surgery due to its high dexterity, which can reach circuitous areas of the body and perform precision surgery. Recently, many efforts have been done by researchers to improve the design and actuation methods of continuum robots. Several continuum robots have been applied in clinic surgical interventions and demonstrated superiorities to conventional rigid-link robots. In this paper, we provide an overview of the current development of continuum robots, including the design principles, actuation methods, application prospect, limitations, and challenge. And we also provide perspective for the future development. We hope that with the development of material science, Engineering ethics, and manufacture technology, new methods can be applied to manufacture continuum robots for specific surgical procedures.",zhong2020recent
https://openalex.org/W4251942513,https://doi.org/10.1207/s15516709cog2502_2,From implicit skills to explicit knowledge: a bottom‐up model of skill learning,2001,Ron Sun; Edward C. Merrill; Todd Peterson,Cognitive Science,310,CLARION; Connectionism; Procedural knowledge; Computer science; Task (project management); Declarative memory; Descriptive knowledge; Representation (politics),https://openalex.org/W4251942513,robot task and motion planning manipulation navigation,859,9.555,extra_cache,no,Abstract This paper presents a skill learning model CLARION.,learned policy/model used inside planning,symbolic predicates remain valid across geometric execution; space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Abstract This paper presents a skill learning model CLARION. Different from existing models of mostly high‐level skill learning that use a top‐down approach (that is, turning declarative knowledge into procedural knowledge through practice), we adopt a bottom‐up approach toward low‐level skill learning, where procedural knowledge develops first and declarative knowledge develops later. Our model is formed by integrating connectionist, reinforcement, and symbolic learning methods to perform on‐line reactive learning. It adopts a two‐level dual‐representation framework (Sun, 1995), with a combination of localist and distributed representation. We compare the model with human data in a minefield navigation task, demonstrating some match between the model and human data in several respects.",sun2001from
https://openalex.org/W4381838392,https://doi.org/10.1080/0951192x.2023.2204467,Review of task allocation for human-robot collaboration in assembly,2023,Christoph Petzoldt; Matthias Harms; Michael Freitag,International Journal of Computer Integrated Manufacturing,49,Task (project management); Flexibility (engineering); Robot; Computer science; Process (computing); Modalities; Human–computer interaction; Knowledge management,https://openalex.org/W4381838392,integrated task and motion planning robotics manipulation,338,9.503,extra_cache,no,"Due to the high cost pressure and the increasing variant diversity, the cooperation of humans and robots represents a promising technological solution to achieve higher flexibility and efficiency in assembly.",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Due to the high cost pressure and the increasing variant diversity, the cooperation of humans and robots represents a promising technological solution to achieve higher flexibility and efficiency in assembly. It is therefore attracting significant interest from both researchers and practitioners. As a result, numerous reviews have been published addressing different aspects of human-robot collaboration, such as safety, interaction modalities, programming, and applications. However, in this paper, for the first time, the aspect of task allocation for collaborative assembly is methodologically examined through a systematic literature review. This paper presents the current state of the art in task allocation approaches, investigates the criteria for deciding on a suitable task assignment, and discusses challenges and future research needs. After filtering the 521 publications that resulted from the initial search process, 37 relevant publications were included in the analysis and grouped into a proposed classification consisting of two main categories, static and dynamic task allocation approaches. Based on the results of the literature review, this paper presents a reference model for human-robot collaborative assembly.",petzoldt2023review
https://openalex.org/W4385580778,https://doi.org/10.3389/fnhum.2023.1239374,Artificial intelligence in the autonomous navigation of endovascular interventions: a systematic review,2023,Harry Robertshaw; Lennart Karstensen; Benjamin M. Jackson; Hadi Sadati; Kawal Rhode; Sébastien Ourselin; Alejandro Granados; Thomas C. Booth,Frontiers in Human Neuroscience,31,Psychological intervention; Generalizability theory; Systematic review; Medical physics; Medicine; Artificial intelligence; MEDLINE; Computer science,https://openalex.org/W4385580778,robot task and motion planning manipulation navigation,1186,9.360,extra_cache,no,"Background: Autonomous navigation of catheters and guidewires in endovascular interventional surgery can decrease operation times, improve decision-making during surgery, and reduce operator radiation exposure while increasing access to treatment.",heuristic graph/search procedure,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Background: Autonomous navigation of catheters and guidewires in endovascular interventional surgery can decrease operation times, improve decision-making during surgery, and reduce operator radiation exposure while increasing access to treatment. Objective: To determine from recent literature, through a systematic review, the impact, challenges, and opportunities artificial intelligence (AI) has for the autonomous navigation of catheters and guidewires for endovascular interventions. Methods: PubMed and IEEEXplore databases were searched to identify reports of AI applied to autonomous navigation methods in endovascular interventional surgery. Eligibility criteria included studies investigating the use of AI in enabling the autonomous navigation of catheters/guidewires in endovascular interventions. Following Preferred Reporting Items for Systematic Reviews and Meta-Analysis (PRISMA), articles were assessed using Quality Assessment of Diagnostic Accuracy Studies 2 (QUADAS-2). PROSPERO: CRD42023392259. Results: (4/14, 29%) models. Experiments within or around the blood vessels of the heart were reported by the majority of studies (10/14, 71%), while non-anatomical vessel platforms ""idealized"" for simple navigation were used in three studies (3/14, 21%), and the porcine liver venous system in one study. We observed that risk of bias and poor generalizability were present across studies. No procedures were performed on patients in any of the studies reviewed. Moreover, all studies were limited due to the lack of patient selection criteria, reference standards, and reproducibility, which resulted in a low level of evidence for clinical translation. Conclusion: Despite the potential benefits of AI applied to autonomous navigation of endovascular interventions, the field is i",robertshaw2023artificial
https://openalex.org/W4308804331,https://doi.org/10.1145/3564240,Explainable Goal-driven Agents and Robots - A Comprehensive Review,2022,Sado Fatai; Chu Kiong Loo; Wei Shiung Liew; Matthias Kerzel; Stefan Wermter,ACM Computing Surveys,66,Computer science; Robot; Transparency (behavior); Artificial intelligence; Connectionism; Autonomous agent; Perception; Human–computer interaction,https://openalex.org/W4308804331,robot task and motion planning manipulation navigation,557,9.324,extra_cache,no,Recent applications of autonomous agents and robots have brought attention to crucial trust-related challenges associated with the current generation of artificial intelligence (AI) systems.,belief-state or uncertainty-aware planning,symbolic predicates remain valid across geometric execution; uncertainty is the main hidden variable; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,uncertainty-aware variants of planning,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Recent applications of autonomous agents and robots have brought attention to crucial trust-related challenges associated with the current generation of artificial intelligence (AI) systems. AI systems based on the connectionist deep learning neural network approach lack capabilities of explaining their decisions and actions to others, despite their great successes. Without symbolic interpretation capabilities, they are ‘black boxes’, which renders their choices or actions opaque, making it difficult to trust them in safety-critical applications. The recent stance on the explainability of AI systems has witnessed several approaches to eXplainable Artificial Intelligence (XAI) ; however, most of the studies have focused on data-driven XAI systems applied in computational sciences. Studies addressing the increasingly pervasive goal-driven agents and robots are sparse at this point in time. This paper reviews approaches on explainable goal-driven intelligent agents and robots, focusing on techniques for explaining and communicating agents’ perceptual functions (e.g., senses, vision) and cognitive reasoning (e.g., beliefs, desires, intentions, plans, and goals) with humans in the loop. The review highlights key strategies that emphasize transparency, understandability, and continual learning for explainability. Finally, the paper presents requirements for explainability and suggests a road map for the possible realization of effective goal-driven explainable agents and robots.",fatai2022explainable
https://openalex.org/W2082054653,https://doi.org/10.1177/0278364907082096,Comparing the Power of Robots,2007,Jason M. O’Kane; Steven M. LaValle,The International Journal of Robotics Research,65,Robot; Computer science; Equivalence (formal languages); Set (abstract data type); Artificial intelligence; Computation; Relation (database); Task (project management),https://openalex.org/W2082054653,robot task and motion planning manipulation navigation,307,9.309,extra_cache,no,"Robots must complete their tasks in spite of unreliable actuators and limited, noisy sensing.",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Robots must complete their tasks in spite of unreliable actuators and limited, noisy sensing. In this paper, we consider the information requirements of such tasks. What sensing and actuation abilities are needed to complete a given task? Are some robot systems provably “more powerful”, in terms of the tasks that they can complete, than others? Can we find meaningful equivalence classes of robot systems? This line of research is inspired by the theory of computation, which has produced similar results for abstract computing machines. Our basic contribution is a dominance relation over robot systems that formalizes the idea that some robots are stronger than others. This comparison, which is based on how the robots progress through their information spaces, induces a partial order over the set of robot systems. We prove some basic properties of this partial order and show that it is directly related to the robots' ability to complete tasks. We give examples to demonstrate the theory, including a detailed analysis of a limited-sensing global localization problem.",okane2007comparing
https://openalex.org/W4322007770,https://doi.org/10.1007/s12369-022-00952-4,On the Role of Beliefs and Trust for the Intention to Use Service Robots: An Integrated Trustworthiness Beliefs Model for Robot Acceptance,2023,Johannes Kraus; Linda Miller; Marielène Klumpp; Franziska Babel; David Scholz; Julia Merger; Martin Baumann,International Journal of Social Robotics,40,Expectancy theory; Competence (human resources); Robot; Psychology; Usability; Theory of planned behavior; Knowledge management; Social robot,https://openalex.org/W4322007770,integrated task and motion planning robotics manipulation,436,9.108,extra_cache,no,"Abstract With the increasing abilities of robots, the prediction of user decisions needs to go beyond the usability perspective, for example, by integrating distinctive beliefs and trust.",belief-state or uncertainty-aware planning,uncertainty is the main hidden variable; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,uncertainty-aware variants of planning,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Abstract With the increasing abilities of robots, the prediction of user decisions needs to go beyond the usability perspective, for example, by integrating distinctive beliefs and trust. In an online study ( N = 400), first, the relationship between general trust in service robots and trust in a specific robot was investigated, supporting the role of general trust as a starting point for trust formation. On this basis, it was explored—both for general acceptance of service robots and acceptance of a specific robot—if technology acceptance models can be meaningfully complemented by specific beliefs from the theory of planned behavior (TPB) and trust literature to enhance understanding of robot adoption. First, models integrating all belief groups were fitted, providing essential variance predictions at both levels (general and specific) and a mediation of beliefs via trust to the intention to use. The omission of the performance expectancy and reliability belief was compensated for by more distinctive beliefs. In the final model (TB-RAM), effort expectancy and competence predicted trust at the general level. For a specific robot, competence and social influence predicted trust. Moreover, the effect of social influence on trust was moderated by the robot's application area (public &gt; private), supporting situation-specific belief relevance in robot adoption. Taken together, in line with the TPB, these findings support a mediation cascade from beliefs via trust to the intention to use. Furthermore, an incorporation of distinctive instead of broad beliefs is promising for increasing the explanatory and practical value of acceptance modeling.",kraus2023on
